,Provider_Name,NPI,Medicaid_EP_Hospital_Type,Specialty,Business_Street_Address,Business_City,Business_County,Business_ZIP_Code,Business_State_Territory,Program_Year,Payment_Year,Payment_Year_Number,Payment_Criteria__Medicaid_Only,Payee_Name,Payee_NPI,Disbursement_Amount,Total_Payments,Longitude,Latitude
24793,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
24794,#,#,Physician,INTERNAL MEDICINE,#,Vacaville,Solano,95687.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-121.952751,38.35449
24795,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,PHYSICIAN ASSISTANT,#,Yuba City,Sutter,95991.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-121.608546,39.123164
24796,#,#,Physician,FAMILY PRACTICE,#,San Fernando,Los Angeles,91340.0,California,2014.0,2015.0,4.0,MU,#,#,8500.0,46750.0,-118.448461,34.28877
24797,#,#,Nurse Practitioner,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-121.931932,37.313862
24798,#,#,Physician,UNKNOWN,#,Sacramento,Sacramento,95816.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-121.469021,38.57294
24799,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,Los Angeles,Los Angeles,90021.0,California,2012.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.252541,34.02603
24800,#,#,Physician,FAMILY PRACTICE,#,Watsonville,Santa Cruz,95076.0,California,2013.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-121.769411,36.91701
24801,#,#,Physician,FAMILY PRACTICE,#,Elk Grove,Sacramento,95758.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-121.448931,38.4238
24802,#,#,Physician,OTOLARYNGOLOGY,#,San Francisco,San Francisco,94108.0,California,2014.0,2015.0,4.0,MU,#,#,8500.0,46750.0,-122.408321,37.79385
24803,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92103.0,California,2013.0,2015.0,2.0,MU,#,#,8500.0,38250.0,-117.160391,32.75025
24804,#,#,Dentist,UNKNOWN,#,Vista,San Diego,92084.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-117.228631,33.20959
24805,#,#,Dentist,UNKNOWN,#,Menlo Park,San Mateo,94025.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-122.156406,37.466389
24806,#,#,Dentist,UNKNOWN,#,LA Puente,Los Angeles,91744.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.926833,34.009438
24807,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90028.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-118.329806,34.097958
24808,#,#,Physician,UNKNOWN,#,Orange,Orange,92868.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-117.866451,33.78183
24809,#,#,Physician,UNKNOWN,#,Lemoore,Kings,93245.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-119.769351,36.30085
24810,#,#,Physician,PEDIATRIC MEDICINE,#,Orange,Orange,92868.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-117.865551,33.78152
24811,#,#,Physician,UNKNOWN,#,San Leandro,Alameda,94577.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-122.185561,37.71127
24812,#,#,Physician,UNKNOWN,#,Whittier,Los Angeles,90601.0,California,2014.0,2015.0,4.0,MU,#,#,8500.0,46750.0,-118.038921,33.9787
24813,#,#,Dentist,UNKNOWN,#,Fairfield,Solano,94534.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.068351,38.25734
24814,#,#,Dentist,ORAL SURGERY (DENTIST ONLY),#,San Leandro,Alameda,94577.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.150961,37.72171
24815,#,#,Dentist,UNKNOWN,#,Moreno valley,Riverside,92555.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.174142,33.910779
24816,#,#,Physician,INTERNAL MEDICINE,#,San Jose,Santa Clara,95116.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.847391,37.36208
24817,#,#,Dentist,UNKNOWN,#,Laguna Hills,Orange,92653.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.710401,33.60977
24818,#,#,Nurse Practitioner,UNKNOWN,#,Orange,Orange,92868.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-117.865551,33.78152
24819,#,#,Dentist,UNKNOWN,#,Woodland Hills,Los Angeles,91303.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.606261,34.18959
24820,#,#,Dentist,UNKNOWN,#,Banning,Riverside,92220.0,California,2013.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-116.828982,33.952019
24821,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Los Angeles,Los Angeles,90011.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-118.255498,34.017461
24822,#,#,Physician,UNKNOWN,#,Coachella,Riverside,92236.0,California,2015.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-116.179531,33.67787
24823,#,#,Dentist,UNKNOWN,#,Redding,Shasta,96001.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.391371,40.58478
24824,#,#,Physician,UNKNOWN,#,Monterey,Monterey,93940.0,California,2014.0,2014.0,1.0,AIU,#,#,14166.67,14166.67,-121.863381,36.58679
24825,#,#,Physician,PEDIATRIC MEDICINE,#,West Covina,Los Angeles,91790.0,California,2015.0,2017.0,5.0,MU,#,#,8500.0,63750.0,-117.946931,34.05975
24826,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
24827,#,#,Nurse Practitioner,UNKNOWN,#,Concord,Contra Costa,94520.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.035001,37.97903
24828,#,#,Physician,INTERNAL MEDICINE,#,Berkeley,Alameda,94702.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.279411,37.85383
24829,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-121.933911,37.31439
24830,#,#,Dentist,UNKNOWN,#,San Francisco,San Francisco,94143.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.460981,37.762549
24831,#,#,Physician,UNKNOWN,#,Red Bluff,Tehama,96080.0,California,2016.0,2017.0,5.0,MU,#,#,8500.0,55250.0,-122.221391,40.149258
24832,#,#,Physician,GENERAL PRACTICE,#,Long Beach,Los Angeles,90810.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-118.209821,33.80467
24833,#,#,Dentist,UNKNOWN,#,Fontana,San Bernardino,92335.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.435091,34.08684
24834,#,#,Physician,UNKNOWN,#,Eureka,Humboldt,95501.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,17000.0,-124.140701,40.7857
24835,#,#,Certified Nurse - Midwife,UNKNOWN,#,Altadena,Los Angeles,91101.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.131517,34.186309
24836,#,#,Dentist,UNKNOWN,#,San Francisco,San Francisco,94103.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.405021,37.78231
24837,#,#,Dentist,UNKNOWN,#,San Francisco,San Francisco,94143.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.460981,37.762549
24838,#,#,Physician,PSYCHIATRY,#,Berkeley,Alameda,94705.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.242971,37.85604
24839,#,#,Dentist,UNKNOWN,#,Pittsburg,Contra Costa,94565.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-121.892621,38.00635
24840,#,#,Physician,UNKNOWN,#,SAN DIEGO,San Diego,92123.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-117.151331,32.7981
24841,#,#,Physician,NEPHROLOGY,#,Los Angeles,Los Angeles,90028.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
24842,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90011.0,California,2016.0,2017.0,6.0,MU,#,#,8500.0,63750.0,-118.256861,34.00311
24843,#,#,Physician,UNKNOWN,#,Hollywood,Los Angeles,91605.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.396486,34.207991
24844,#,#,Dentist,UNKNOWN,#,South Gate,Los Angeles,90280.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.193681,33.94256
24845,#,#,Dentist,UNKNOWN,#,Los Angeles,Los Angeles,90023.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.183941,34.02414
24846,#,#,Physician,UNKNOWN,#,Bell Gardens,Los Angeles,90201.0,California,2012.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.15279,33.966025
24847,#,#,Physician,UNKNOWN,#,Visalia,Tulare,93291.0,California,2016.0,2017.0,6.0,MU,#,#,8500.0,63750.0,-119.289053,36.334184
24848,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
24849,#,#,Physician,UNKNOWN,#,Salinas,Monterey,93906.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-121.642279,36.712696
24850,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,PHYSICIAN ASSISTANT,#,Santa Clarita,Los Angeles,91351.0,California,2015.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-118.456544,34.416527
24851,#,#,Physician,UNKNOWN,#,El Centro,Imperial,92243.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-115.558411,32.77017
24852,#,#,Dentist,UNKNOWN,#,Fresno,Fresno,93720.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-119.781961,36.83869
24853,#,#,Dentist,UNKNOWN,#,Hemet,Riverside,92545.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-116.999119,33.747366
24854,#,#,Nurse Practitioner,UNKNOWN,#,Los Angeles,Los Angeles,90037.0,California,2012.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-118.287371,33.9902
24855,#,#,Dentist,UNKNOWN,#,Torrance,Los Angeles,90504.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.326406,33.882879
24856,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-122.405371,37.75529
24857,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-121.933911,37.31439
24858,#,#,Physician,PSYCHIATRY,#,Modesto,Stanislaus,95350.0,California,2011.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-120.982421,37.64634
24859,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-122.132641,38.00674
24860,#,#,Nurse Practitioner,UNKNOWN,#,Fresno,Fresno,93701.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-119.783261,36.7464
24861,#,#,Physician,UNKNOWN,#,LOS ANGELES,Los Angeles,90029.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.309142,34.090208
24862,#,#,Physician,PEDIATRIC MEDICINE,#,San Francisco,San Francisco,94110.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
24863,#,#,Physician,FAMILY PRACTICE,#,Oakland,Alameda,94607.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-122.270941,37.79943
24864,#,#,Physician,INTERNAL MEDICINE,#,Huntington Beach,Orange,92647.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-117.988541,33.70424
24865,#,#,Physician,PLASTIC AND RECONSTRUCTIVE SURGERY,#,ORANGE,Orange,92868.0,California,2011.0,2015.0,1.0,AIU,#,#,-21250.0,0.0,-117.876761,33.784787
24866,#,#,Physician,UNKNOWN,#,Costa Mesa,Orange,92626.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.877951,33.67646
24867,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90059.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.239166,33.923643
24868,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Woodland,Yolo,95695.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.793222,38.685044
24869,#,#,Physician,UNKNOWN,#,Santa Rosa,Sonoma,95403.0,California,2016.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.729721,38.47971
24870,#,#,Physician,UNKNOWN,#,Dinuba,Tulare,93618.0,California,2015.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-119.388901,36.54867
24871,#,#,Physician,UNKNOWN,#,Long Beach,Los Angeles,90804.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.14586,33.788904
24872,#,#,Physician,PEDIATRIC MEDICINE,#,Los Angeles,Los Angeles,90028.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
24873,#,#,Physician,PEDIATRIC MEDICINE,#,Los Angeles,Los Angeles,90031.0,California,2015.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-118.216411,34.07391
24874,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,PHYSICIAN ASSISTANT,#,Eureka,Humboldt,95501.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-124.141131,40.7857
24875,#,#,Physician,UNKNOWN,#,Pasadena,Los Angeles,91107.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-118.096931,34.16955
24876,#,#,Physician,PEDIATRIC MEDICINE,#,Los Angeles,Los Angeles,90028.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
24877,#,#,Physician,PSYCHIATRY,#,Cerritos,Los Angeles,90703.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-118.099421,33.87011
24878,#,#,Physician,UNKNOWN,#,Santa Rosa,Sonoma,95403.0,California,2016.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.729721,38.47971
24879,#,#,Physician,UNKNOWN,#,Lancaster,Los Angeles,93534.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.147943,34.686119
24880,#,#,Physician,UNKNOWN,#,Long Beach,Los Angeles,90806.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-118.184731,33.80847
24881,#,#,Dentist,UNKNOWN,#,Sacramento,Sacramento,95811.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-121.481651,38.57686
24882,#,#,Physician,PSYCHOLOGIST CLINICAL,#,Visalia,Tulare,93291.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-119.288742,36.331999
24883,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Santa Ana,Orange,92704.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-117.886101,33.71122
24884,#,#,Physician,UNKNOWN,#,Mission Viejo,Orange,92691.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.664071,33.55981
24885,#,#,Physician,UNKNOWN,#,Ukiah,Mendocino,95482.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-123.211831,39.12774
24886,#,#,Physician,NEUROSURGERY,#,Bakersfield,Kern,93306.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.969811,35.38221
24887,#,#,Physician,GENERAL PRACTICE,#,San Diego,San Diego,92126.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.142771,32.91397
24888,#,#,Physician,UNKNOWN,#,FAIRFIELD,Solano,94534.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-122.05238,38.274871
24889,#,#,Physician,UNKNOWN,#,West Covina,Los Angeles,91790.0,California,2015.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.946931,34.05975
24890,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-121.933911,37.31439
24891,#,#,Physician,INTERNAL MEDICINE,#,Banning,Riverside,92220.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-116.945781,33.93051
24892,#,#,Physician,UNKNOWN,#,Moreno Valley,Riverside,92555.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-117.195861,33.9117
24893,#,#,Physician,UNKNOWN,#,Santa Monica,Los Angeles,90403.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.498631,34.02049
24894,#,#,Dentist,UNKNOWN,#,Redlands,San Bernardino,92651.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.185942,34.056499
24895,#,#,Physician,UNKNOWN,#,SAN DIEGO,San Diego,92123.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-117.151331,32.7981
24896,#,#,Nurse Practitioner,UNKNOWN,#,Susanville,Lassen,96130.0,California,2016.0,2017.0,5.0,MU,#,#,8500.0,55250.0,-120.625611,40.43777
24897,#,#,Nurse Practitioner,UNKNOWN,#,Orange,Orange,92868.0,California,2016.0,2017.0,1.0,MU,#,#,21250.0,21250.0,-117.876761,33.784787
24898,#,#,Physician,UNKNOWN,#,San Francisco,San Francisco,94103.0,California,2016.0,2018.0,1.0,AIU,#,#,21250.0,21250.0,-122.414411,37.77446
24899,#,#,Physician,UNKNOWN,#,Carmichael,Sacramento,95608.0,California,2017.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-121.328804,38.651145
24900,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
24901,#,#,Dentist,UNKNOWN,#,Lamont,Kern,93241.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.915131,35.26095
24902,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,PHYSICIAN ASSISTANT,#,Delano,Kern,93215.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-119.246071,35.76925
24903,#,#,Nurse Practitioner,UNKNOWN,#,Los Angeles,Los Angeles,90034.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-118.416131,34.01387
24904,#,#,Physician,FAMILY PRACTICE,#,Hanford,Kings,93230.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-119.649964,36.327068
24905,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
24906,#,#,Physician,UNKNOWN,#,Watsonville,Santa Cruz,95076.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.753761,36.91188
24907,#,#,Physician,UNKNOWN,#,Hemet,Riverside,92543.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-116.959691,33.74892
24908,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,17000.0,-121.933911,37.31439
24909,#,#,Physician,GENERAL PRACTICE,#,South Gate,Los Angeles,90280.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-118.221061,33.94618
24910,#,#,Dentist,UNKNOWN,#,Arcata,Humboldt,95521.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-124.087015,40.897443
24911,#,#,Dentist,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.132641,38.00674
24912,#,#,Nurse Practitioner,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-122.132641,38.00674
24913,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Eureka,Humboldt,95501.0,California,2017.0,2018.0,4.0,MU,#,#,8500.0,46750.0,-124.146082,40.80231
24914,#,#,Physician,INTERNAL MEDICINE,#,San Fernando,Los Angeles,91340.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.448461,34.28877
24915,#,#,Physician,UNKNOWN,#,Garden Grove,Orange,92843.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-117.912231,33.77498
24916,#,#,Dentist,UNKNOWN,#,Moreno Valley,Riverside,92553.0,California,2011.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.267231,33.91592
24917,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2014.0,2015.0,2.0,MU,#,#,8500.0,29750.0,-122.132641,38.00674
24918,#,#,Physician,FAMILY PRACTICE,#,Santa Ana,Orange,92703.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.902651,33.75335
24919,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90028.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
24920,#,#,Physician,FAMILY PRACTICE,#,Los Angeles,Los Angeles,90021.0,California,2011.0,2013.0,1.0,AIU,#,#,21250.0,29750.0,-118.252541,34.02603
24921,#,#,Dentist,UNKNOWN,#,Oakland,Alameda,94601.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.22464,37.780079
24922,#,#,Physician,UNKNOWN,#,TORRANCE,Los Angeles,90502.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
24923,#,#,Dentist,UNKNOWN,#,san francisco,San Francisco,94143.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-122.460981,37.762549
24924,#,#,Dentist,UNKNOWN,#,Santa Barbara,Santa Barbara,93101.0,California,2013.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-119.713471,34.43024
24925,#,#,Physician,UNKNOWN,#,Redding,Shasta,96001.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-122.385391,40.58298
24926,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Palo Alto,Santa Clara,94304.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.175211,37.43622
24927,#,#,Dentist,UNKNOWN,#,San Pedro,Los Angeles,90732.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.308981,33.751007
24928,#,#,Dentist,UNKNOWN,#,Orange,Orange,92868.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.867453,33.779297
24929,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-118.217493,34.051175
24930,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
24931,#,#,Physician,GENERAL SURGERY,#,Oroville,Butte,95966.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-121.540451,39.50443
24932,#,#,Physician,UNKNOWN,#,LOMA LINDA,San Bernardino,92354.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,31166.67,-117.263601,34.04968
24933,#,#,Physician,UNKNOWN,#,Santa Rosa,Sonoma,95407.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.749221,38.42782
24934,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
24935,#,#,Physician,INTERNAL MEDICINE,#,Red Bluff,Tehama,96080.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-122.221391,40.149258
24936,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Fremont,Alameda,94538.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-121.977071,37.54914
24937,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90024.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.445458,34.063207
24938,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
24939,#,#,Physician,UNKNOWN,#,San Bernardino,San Bernardino,92415.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.278038,34.0687
24940,#,#,Nurse Practitioner,UNKNOWN,#,Los Angeles,Los Angeles,90022.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.152441,34.031343
24941,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
24942,#,#,Certified Nurse - Midwife,UNKNOWN,#,Los Angeles,Los Angeles,90007.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.275701,34.02354
24943,#,#,Nurse Practitioner,UNKNOWN,#,Moreno Valley,Riverside,92555.0,California,2015.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.195861,33.9117
24944,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-121.940251,37.32654
24945,#,#,Nurse Practitioner,UNKNOWN,#,Van Nuys,Los Angeles,91405.0,California,2014.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-118.448201,34.19124
24946,#,#,Doctor of Optometry,UNKNOWN,#,Fresno,Fresno,93710.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-119.781681,36.83684
24947,#,#,Physician,UNKNOWN,#,Fremont,Alameda,94538.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-121.977071,37.54914
24948,#,#,Dentist,UNKNOWN,#,San Diego,San Diego,92105.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.101351,32.75054
24949,#,#,Physician,UNKNOWN,#,Palo Alto,Santa Clara,94304.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-122.175211,37.43622
24950,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
24951,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90033.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.208281,34.05963
24952,#,#,Physician,PEDIATRIC MEDICINE,#,Los Angeles,Los Angeles,90028.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
